,time(s),temperature(C),ChargingVoltage(mV),DischargingVoltage(mV),pumpFlowRate(mL)
2775,2775,22,0.3724970359138534,0.4816831856573107,100
2776,2776,28,0.3882559681742991,0.8037442067165698,140
2777,2777,64,0.13325020048012898,2.2744725492412736,135
2778,2778,52,0.5517790337709096,4.249906039603249,112
2779,2779,41,0.8210719689123152,0.8335575834686694,132
2780,2780,41,0.5252374293717038,0.2371951601180863,117
2781,2781,22,0.21738052841698072,0.3275096365770387,107
2782,2782,47,0.021706886255710503,0.2945019001652187,91
2783,2783,61,0.8163778037210887,0.3712593633691175,124
2784,2784,45,1.900805775859682,0.03338783441246903,147
2785,2785,48,0.7178905633168108,1.1090575510983214,93
2786,2786,64,1.5090648444500077,3.1511445546710046,142
2787,2787,44,1.734574657778046,1.7216917769307472,84
2788,2788,49,0.325863302805791,0.6911700372758987,100
2789,2789,44,0.18619281308334082,0.04559705814648511,91
2790,2790,36,0.8334039820861366,0.468101374988491,103
2791,2791,33,0.2814031764479398,0.2466008421399079,81
2792,2792,62,0.36150124005972656,1.4476410769477694,86
2793,2793,62,1.1582290413067338,2.110592748462592,124
2794,2794,40,1.1909993403961119,0.1999657866022112,134
2795,2795,43,0.3542928544421823,0.302262167516579,93
2796,2796,42,2.2828626120389743,0.5763825204034034,108
2797,2797,64,1.1595069786324843,2.8811959687578956,85
2798,2798,43,0.7735732728205957,0.8607404827320695,106
2799,2799,33,0.48248666103981686,1.6714065048702413,89
2800,2800,62,0.17429036767470757,2.415682619728653,92
2801,2801,22,1.3823791847977467,0.6087544790249438,80
2802,2802,50,1.7845033479453323,1.5275910927343916,130
2803,2803,47,0.6297879301369603,0.0009174659345010259,148
2804,2804,31,0.6329945236898084,1.853490824514006,131
2805,2805,26,0.7624815204834999,1.659311781297926,147
2806,2806,54,1.1614641249412212,0.3301432553919569,92
2807,2807,28,0.26809200362987384,0.5366983800666406,142
2808,2808,49,1.0216863941310435,0.4210853293006053,86
2809,2809,30,1.3380946965657772,3.609867072468051,81
2810,2810,42,0.9743349133001457,0.4591790979786951,111
2811,2811,31,1.2326723662695869,0.1633742907880015,125
2812,2812,52,0.10481201193612169,2.171210774213942,137
2813,2813,26,1.3256527482248062,1.9267261889940062,84
2814,2814,55,0.11120310869317787,1.0745620523507171,102
2815,2815,22,1.1061269138598462,1.2952334115074422,122
2816,2816,34,1.4402307236964715,1.053564137018112,136
2817,2817,39,0.8363051834623901,0.036412714397829796,123
2818,2818,35,3.6722006573193955,0.6306027358586733,130
2819,2819,41,0.9497475493373444,2.3345297090742583,80
2820,2820,39,1.3772698691597252,1.1170092159451992,145
2821,2821,40,0.2603180066322688,2.6321898508897825,98
2822,2822,33,2.3481774944608875,0.07028168281298657,80
2823,2823,49,0.47666383069549784,1.6544696280458175,125
2824,2824,64,0.12970429060501876,0.10050270536028368,121
2825,2825,57,0.42151014875815207,0.3902479489743341,148
2826,2826,38,0.3186771751412627,0.9560569162267759,138
2827,2827,52,0.02626852458739394,2.8114484406191353,111
2828,2828,25,0.8881259811682416,0.10215070924739629,127
2829,2829,20,0.8477761544113938,0.6803698809584614,77
2830,2830,57,0.0703100179618886,0.9118393216910164,103
2831,2831,53,0.597300076504037,0.10992304873873343,110
2832,2832,35,0.21702735684972993,1.0332730872268645,145
2833,2833,60,0.1927098162043522,1.22272575046272,112
2834,2834,23,0.11117692818795373,0.04130536560214405,146
2835,2835,28,1.0439808198751332,0.5581250135539356,112
2836,2836,20,0.6194661369168457,0.6977262716345062,145
2837,2837,31,0.6744278126967141,1.7031801609729207,117
2838,2838,21,1.4794078123120253,0.28769778413525404,127
2839,2839,57,1.1579912222236166,2.2921430815959947,127
2840,2840,62,0.20709763393584618,0.1882537308920466,139
2841,2841,30,1.8962998834827276,1.047775362426881,88
2842,2842,59,0.4569827291686169,0.026530381540391168,116
2843,2843,50,1.6940462721410836,0.9390605610580409,100
2844,2844,36,0.9620711312047148,0.7521438746439801,112
2845,2845,32,2.16748210155379,0.13960883135068944,134
2846,2846,42,2.172553779215356,0.8157855919765711,134
2847,2847,33,0.28894040739888527,0.572597246167429,78
2848,2848,27,0.4813402456976004,0.08646672812115308,116
2849,2849,37,1.6831833343262859,0.43652775892972734,79
2850,2850,41,2.4553436656503784,0.6870653590187212,108
2851,2851,56,0.5628417312854103,0.3764558693151499,120
2852,2852,20,0.04535063825321428,0.9889319831074688,125
2853,2853,39,2.8779523975103554,0.51333220009547,121
2854,2854,29,2.4693851982923256,1.5529449289018076,112
2855,2855,30,0.7674518465846911,0.006275213140539741,134
2856,2856,44,0.08229192073303171,0.7811051382220233,113
2857,2857,62,0.26778528823390124,0.5085096507810332,143
2858,2858,26,0.1293965187376472,0.05444885050360706,89
2859,2859,47,0.3595590443291421,2.1600428495499853,132
2860,2860,29,0.4168811867949897,0.031392129756911046,117
2861,2861,21,0.8454759547443991,0.508075226225415,77
2862,2862,52,0.34628188657399317,0.13080232835879774,134
2863,2863,21,0.9954472078869382,0.13660854243562942,134
2864,2864,34,0.5628237884613262,4.9123150061174865,140
2865,2865,20,0.18481047442385803,0.15573084365853063,122
2866,2866,64,0.3631295529522054,0.2554923871831536,128
2867,2867,42,0.26016945947052783,0.4626716203522079,147
2868,2868,64,1.3118588494203733,0.1770414758830722,111
2869,2869,59,0.33356209721300645,0.1265510940632331,140
2870,2870,25,2.2158807745057123,1.3098795147232245,128
2871,2871,49,0.913877597958331,1.5786149026618168,149
2872,2872,46,2.177820247972893,1.3999727608612331,96
2873,2873,21,0.04819741489337648,0.1868813119477585,137
2874,2874,35,0.09389956569887069,0.05973515035300131,110
2875,2875,59,1.265544007250353,0.06558558450134984,145
2876,2876,22,0.47469213715937436,0.24762310768089318,118
2877,2877,59,0.666934769042268,1.9055315739075995,90
2878,2878,24,2.0204933671686365,3.7997426807920203,98
2879,2879,63,0.02214359098987766,1.6566732887503408,82
2880,2880,25,1.930253400382729,2.933592743142195,85
2881,2881,35,1.2825136243074897,0.5814164887931467,83
2882,2882,55,1.3758329034296009,0.16421506233222613,98
2883,2883,63,2.0651912301111675,0.29053158331047435,121
2884,2884,44,0.5405679258046937,0.8482587107447994,113
2885,2885,23,0.6315316326095316,2.257470029656677,124
2886,2886,34,0.41143042648587036,0.22063374176849876,84
2887,2887,47,0.5365241485059828,3.7085020659301464,137
2888,2888,44,0.48664301851056063,2.169554007676058,89
2889,2889,49,0.5542696948080943,1.1119192376425922,75
2890,2890,35,0.2800003887695169,1.2952212317261738,132
2891,2891,20,0.0016657326459028762,0.05356310653128444,146
2892,2892,26,0.1486115903302453,0.19541185572354708,96
2893,2893,22,2.130309616046965,0.34222988595937254,85
2894,2894,20,0.45518524669396565,0.7571073770973945,126
2895,2895,31,0.9541338444268378,0.6004958867719378,112
2896,2896,43,1.3621154643613365,0.1605143255608947,115
2897,2897,30,0.2029679607866745,0.16979456422786451,100
2898,2898,30,3.612184376348989,4.624458266482164,144
2899,2899,48,0.21943294276742165,0.7714833745641703,130
2900,2900,64,1.4841026018483574,0.6206372712855734,148
2901,2901,42,0.26167329368608,0.9495426917753235,122
2902,2902,34,0.19779045861834602,1.1675825919118523,91
2903,2903,49,0.20904142443092502,0.1320794355192653,75
2904,2904,45,0.21412163975298112,2.9786731396788677,94
2905,2905,22,0.29632780878890047,0.8641217751723581,106
2906,2906,62,0.3330760442087709,0.6072010811060936,85
2907,2907,54,0.19286702354979374,1.5599036674768536,129
2908,2908,53,1.6233038368187247,1.7055130719839546,144
2909,2909,49,1.235857460922726,0.4405002222198999,131
2910,2910,64,0.19806199746824638,0.9140853596736487,122
2911,2911,62,3.4763571930169785,0.033314121101142104,80
2912,2912,23,0.6522465860710989,0.1722011210957481,110
2913,2913,49,1.5798967866272722,4.540876810001966,122
2914,2914,33,1.5887977542820118,0.16116181286828934,140
2915,2915,61,0.4527698742238975,0.10107299307937738,110
2916,2916,59,0.10637278901052391,1.0745993261890825,137
2917,2917,63,0.4299421647040582,1.1161940776455728,122
2918,2918,64,0.3353555950999385,1.3326293416109545,85
2919,2919,59,0.08215190024474829,1.6651389811059847,123
2920,2920,26,1.3029047103795937,0.3454606571553341,78
2921,2921,57,1.7273841160561128,2.036286802941721,86
2922,2922,46,2.0257046087179886,0.530172772665186,102
2923,2923,35,0.5462649861550449,1.2499013927425977,86
2924,2924,27,0.6190280322775265,1.2026625741732213,148
2925,2925,27,0.9616725957518565,0.11577312315813176,124
2926,2926,33,0.07202174305899005,0.6493308356741625,100
2927,2927,51,0.4722237401060083,0.3260420435975883,148
2928,2928,48,0.5888355483983297,0.2795970025048679,145
2929,2929,47,0.18255354279780184,2.4504965012440274,79
2930,2930,29,0.5602459305977436,0.3258760913696572,121
2931,2931,29,1.9654651262391007,0.17129306288783916,105
2932,2932,45,0.27120441240069115,2.75512913430057,94
2933,2933,37,0.17637674658444158,0.28643604377302506,76
2934,2934,54,0.6732157409728232,0.31944502819131726,115
2935,2935,34,1.0597077194260895,0.3238193728624264,144
2936,2936,33,1.3631858924739744,0.007416345607941959,119
2937,2937,43,0.6094168704481853,0.7726182820152984,97
2938,2938,64,1.073490639110973,1.0171193879286886,142
2939,2939,61,0.13759486001881263,0.11632571300563337,143
2940,2940,22,2.3745678929725584,0.42829803731802857,112
2941,2941,50,0.34399800294210203,0.5370771303376476,121
2942,2942,33,1.6902142758373904,2.21376032060102,137
2943,2943,24,2.7475826765451616,0.10720422178192139,139
2944,2944,27,1.6385654688673053,0.47641285930792643,102
2945,2945,54,1.7948904255708615,3.4103579016131698,83
2946,2946,63,2.753649249814444,1.5263041860890212,145
2947,2947,61,1.0272132886128633,1.4231290506682959,92
2948,2948,26,0.9756863738250332,0.3665817639747387,103
2949,2949,21,0.6999800092171125,1.105977372926211,124
2950,2950,34,2.59596083178011,0.6214590439026589,144
2951,2951,31,0.6854926767082651,0.7358849712785125,98
2952,2952,54,1.1050270020100994,2.116541168724153,99
2953,2953,28,2.856218648290259,2.882874690007183,85
2954,2954,61,0.6070561651546965,1.7587742237704862,122
2955,2955,57,0.26950492970391726,0.136494017704909,136
2956,2956,21,1.1424804450780948,1.0080778927758152,97
2957,2957,25,1.245271755208154,0.2838829212151962,127
2958,2958,57,1.1026877854689934,0.18892180898502173,75
2959,2959,57,0.798663364356216,0.103947023837882,146
2960,2960,25,1.153191675811704,1.3471786672801658,99
2961,2961,39,0.008740155535157277,0.17772651326046135,82
2962,2962,57,3.4741313945040475,2.346112732388437,131
2963,2963,21,0.25127994499906153,1.803783813325145,91
2964,2964,32,0.5183480242337299,1.8452022640306158,106
2965,2965,63,1.2231182827671334,0.41278121484561786,93
2966,2966,50,0.678049302838543,0.7017516630156889,136
2967,2967,25,0.14896207877468645,0.21025828022666365,131
2968,2968,52,1.2863650032660257,0.25476364756033004,132
2969,2969,23,0.020838850485745523,2.2108991227887898,134
2970,2970,63,1.856685668708757,2.368902090627842,142
2971,2971,48,0.12876916450461354,1.0833584784689823,107
2972,2972,36,0.25009726962870177,0.26192263059371385,148
2973,2973,58,2.7037659293962504,0.4368918652261981,116
2974,2974,38,2.325725952244014,1.594502372139319,130
2975,2975,59,0.9032692741698879,1.7894072128534555,93
2976,2976,28,2.510321015755003,3.6842539425137297,104
2977,2977,53,0.6165546856602198,0.565502631824014,120
2978,2978,57,0.08274443719011179,0.20577214362097046,127
2979,2979,47,5.1497433775218155,0.5017115303998113,141
2980,2980,64,1.480876577663562,1.113335647128317,103
2981,2981,22,2.2051202274391475,1.428400683838995,109
2982,2982,53,2.3069593738196033,1.3016701102520432,97
2983,2983,38,0.1273709288800248,0.15892273301004747,135
2984,2984,48,0.38544609403668556,0.01718964035126112,115
2985,2985,46,2.8614578419271965,0.09887670869250301,78
2986,2986,60,0.45138746036130545,1.644183610833849,130
2987,2987,36,2.5587219605274996,0.3981402427496773,110
2988,2988,46,2.1164425835795555,2.635135616437952,120
2989,2989,38,0.7697891408658855,0.8095039869836629,123
2990,2990,46,0.5226929780683611,0.7491078327623677,96
2991,2991,51,0.3165462252399421,0.45982438093013567,120
2992,2992,36,0.257123445686812,0.42998256681381297,127
2993,2993,34,0.8958317078564736,0.5146094210347462,124
2994,2994,45,1.0121140399790753,3.28314836762923,126
2995,2995,44,0.05271800138450368,0.4273400566808524,127
2996,2996,33,0.8403729222345195,0.23780637406220215,148
2997,2997,25,1.2203960073634843,0.23212965488435774,88
2998,2998,49,2.283439155359905,0.012791962814285417,146
2999,2999,29,0.9545354616053661,0.11093751753018193,108
3000,3000,59,1.0325122358846444,0.12343885813905661,111
3001,3001,26,0.4495999027630826,1.8987827979039595,98
3002,3002,35,0.38636580830392037,2.5171779603240485,123
3003,3003,38,2.730641415626318,0.5293312129602719,103
3004,3004,42,1.149173804793687,0.9497143988827592,111
3005,3005,52,0.5414843173496083,0.5209588251854496,76
3006,3006,53,2.3268735262485647,0.0590720802237166,87
3007,3007,64,1.46770898293097,0.09525010808734773,126
3008,3008,20,0.9152663629530816,1.8804087381120764,96
3009,3009,46,0.5992788077859841,1.146863741522128,82
3010,3010,30,0.20480151782257028,2.2281175510937863,123
3011,3011,54,0.5032454844394687,2.344834566600423,90
3012,3012,34,0.32742024655399815,2.018242693707405,91
3013,3013,36,1.1323807214213524,0.07621297726473052,79
3014,3014,23,1.0729835950754798,0.5592123528295306,125
3015,3015,29,1.706203415292178,1.9157396573393544,98
3016,3016,26,0.6888897707394785,0.06994923856127509,128
3017,3017,54,0.022406603180533124,0.9608024759240246,100
3018,3018,58,1.9800522516204235,0.0703433989576072,136
3019,3019,46,1.0777921435195346,0.4057176761678232,84
3020,3020,43,0.2223566449254136,0.4734053271632916,125
3021,3021,34,0.06914805895443553,0.9722115625135809,130
3022,3022,42,0.6072997619760441,0.4587184191282968,96
3023,3023,33,0.1913517092872804,0.8555901724998107,105
3024,3024,22,0.8806679698098011,0.9125713436686721,93
3025,3025,51,0.3819865125262709,0.3640394904890694,103
3026,3026,33,1.1449096410228996,1.9043758316339263,139
3027,3027,32,1.0318915747418436,1.285535123087461,109
3028,3028,60,0.19104763271185596,0.9261928627904329,130
3029,3029,43,0.27190557535185916,1.5249600077534962,90
3030,3030,23,2.6331446436615744,0.9559425640623905,126
3031,3031,51,0.6140088841183187,2.77735447481717,121
3032,3032,29,0.04713298234099485,0.8920623837040718,101
3033,3033,62,0.6650491702045379,1.2072435536751343,137
3034,3034,62,0.46325026884971,0.01131719203101777,79
3035,3035,35,0.5448935575703915,0.5205677827658605,95
3036,3036,47,0.3858049601542545,0.3307998577011106,149
3037,3037,36,0.7805234541604755,0.5619720492992732,76
3038,3038,44,0.44561238654765006,0.24573720053634074,124
3039,3039,28,0.438373037191388,0.013784847324309362,107
3040,3040,55,0.06938110735952698,0.009572803480253762,90
3041,3041,41,0.6346516053353505,1.1542135857611953,115
3042,3042,47,2.9224409563886096,3.0628732843888518,132
3043,3043,21,0.16159483045775178,0.6717488501675648,135
3044,3044,40,1.292300722684455,1.8205294973184132,147
3045,3045,64,1.0604955228450617,1.501011503831371,89
3046,3046,20,3.921942245316736,0.6218597469109566,125
3047,3047,28,0.5500409211647244,0.12628591590461713,89
3048,3048,44,0.8595493045907474,2.4532883362940745,132
3049,3049,58,0.7861717236888324,0.1475116580368967,104
3050,3050,39,1.8145276693654777,0.08365155420701516,126
3051,3051,50,2.2620208147752945,4.143586795053085,75
3052,3052,60,0.5190111824208475,0.004848125135871663,134
3053,3053,41,0.36441516435366084,0.8893913127279276,88
3054,3054,38,0.2256331019161975,0.02398096094835525,129
3055,3055,21,1.9593403848018023,1.7639448234705126,120
3056,3056,25,0.1712453867912056,0.47417377074018646,148
3057,3057,33,2.00322963790573,0.418780631182621,100
3058,3058,62,0.49027826160952176,0.01093941507399805,121
3059,3059,61,0.9635463983968185,4.069585175069405,94
3060,3060,62,0.22474215519146193,0.06853086421094459,92
3061,3061,35,1.500060351310171,1.5655249501223074,75
3062,3062,34,0.1829034716486595,1.056555027902486,88
3063,3063,33,0.7637882271943474,2.0054598025536614,82
3064,3064,60,2.668943701133664,1.9392212591560325,79
3065,3065,59,0.3165617621625273,0.48818007800861457,122
3066,3066,47,1.0533262767107663,0.08986782066840562,143
3067,3067,53,0.19265841173127002,0.1749579614949822,139
3068,3068,57,1.305180227097146,1.7718481488365434,109
3069,3069,55,0.4336554540449993,0.4653494954740328,142
3070,3070,22,2.821371305657155,0.2501039684600022,149
3071,3071,33,0.674339774486638,2.063897614097404,107
3072,3072,32,0.15555595650817433,1.8787848406250716,140
3073,3073,35,0.38967702625723794,1.5534908316613072,147
3074,3074,21,3.5494233334654846,0.39125022449271435,143
3075,3075,44,1.104660195937729,0.1404398988345604,134
3076,3076,52,0.9531324089664416,0.26962065471908236,88
3077,3077,64,1.337868601425144,0.6087240976089734,111
3078,3078,63,0.5920768276029202,0.4926896833272686,100
3079,3079,57,0.13584490211982245,0.9755464489529256,141
3080,3080,42,1.416335207789104,2.055512547738842,129
3081,3081,23,0.006076248138432657,1.1987922421970996,132
3082,3082,47,0.6171358054876002,0.1764930762246452,95
3083,3083,20,0.8296820914490383,0.9674594648271398,108
3084,3084,37,0.1098509828653733,0.20128913228579315,101
3085,3085,31,4.514555165928412,0.32403119941266667,108
3086,3086,51,3.627295594261378,2.3246490503545325,105
3087,3087,39,1.7934917718798093,0.026866453631146585,133
3088,3088,35,0.14720204336596215,0.07526900786971148,82
3089,3089,57,0.8654468016866901,1.5444199862790917,149
3090,3090,31,1.437751347019604,3.9205258575224877,106
3091,3091,20,1.2059517517606497,0.9659951393780701,95
3092,3092,62,0.3282235610831039,1.6365488914304576,116
3093,3093,36,2.5851213921975376,3.237112905516918,122
3094,3094,21,0.16899487829659074,0.7584518296019082,139
3095,3095,59,0.09618029383800439,0.03651036522034298,128
3096,3096,58,0.2898189020378847,0.8318841439131854,146
3097,3097,35,2.4373286526435516,0.1726750948417126,124
3098,3098,35,0.02944105182728117,2.534566199099759,93
3099,3099,42,2.600137446193185,1.4608664868033214,108
3100,3100,53,2.252028050453701,0.5099264673734717,83
3101,3101,20,0.29298047647540465,0.9950065663297387,89
3102,3102,21,1.0158614854204597,2.514307459155799,137
3103,3103,29,1.0440677255345414,0.4325323736466789,75
3104,3104,56,1.8455082479874467,0.6698913410645478,143
3105,3105,58,0.9894852633556938,1.439815915673381,96
3106,3106,24,0.45338285432393316,0.33509909437391355,141
3107,3107,56,0.1993367393878266,1.610099137113637,110
3108,3108,36,0.4604215754779549,1.1498679377342647,135
3109,3109,30,2.263847894860655,2.261292880011406,138
3110,3110,41,0.0824591933714583,1.844820205050775,81
3111,3111,25,0.9544657714803723,0.1275136088246337,87
3112,3112,33,4.762941221409342,2.7775467249255215,122
3113,3113,37,1.0495294884896482,0.17594943278757608,132
3114,3114,20,2.0539071307711247,1.436442211585691,117
3115,3115,42,0.3858976219763504,0.6748891870302303,86
3116,3116,25,0.5410658822986757,1.3028151146880649,78
3117,3117,32,0.881945549881996,0.6313123833476186,87
3118,3118,20,0.009160713222228856,1.4166917323277726,116
3119,3119,48,0.41786466507100595,0.21616767163079134,106
3120,3120,44,0.5241698295841042,1.1777863567989078,120
3121,3121,60,2.5872037845523765,0.9402782192347985,121
3122,3122,43,0.07572191216708217,0.6128010458405952,110
3123,3123,51,1.3354029791048831,1.8268015164374267,146
3124,3124,32,0.032380281385848836,0.8403535551330085,107
3125,3125,60,2.4685951641332844,0.6391822139882775,116
3126,3126,34,1.817295926133836,1.1630081545601583,125
3127,3127,52,0.07290851928843002,0.021375902655662093,84
3128,3128,25,0.31024194764300583,0.020200209163305213,112
3129,3129,52,0.5901316616568332,0.24945353741868548,82
3130,3130,34,0.5156958718426259,1.9973183552831475,137
3131,3131,21,0.7934319330851469,0.22743309593727076,91
3132,3132,42,1.7166387494592976,1.1441999699342063,94
3133,3133,26,1.028572445653037,1.033062669127016,120
3134,3134,48,0.5673476207145248,0.017874345575029024,116
3135,3135,36,0.47817506276616845,0.5394372947311111,109
3136,3136,20,0.1093206155821734,0.5215315860614129,130
3137,3137,20,1.654640728013493,1.6890506943059058,90
3138,3138,33,0.04887230829497247,8.471749117985214,79
3139,3139,35,0.2532694598023641,0.19735024279994073,89
3140,3140,63,0.014441000177973541,3.8304633889743385,115
3141,3141,49,1.4276525024968598,2.7232895104887405,93
3142,3142,32,0.43241789322108753,1.356844136813851,122
3143,3143,41,0.5673167821025454,2.37985170758447,129
3144,3144,36,0.5759451049567382,0.8982208496885529,79
3145,3145,43,0.009515511224195838,0.3381600430004285,77
3146,3146,27,0.12800294744645357,0.3266809297670209,113
3147,3147,45,0.3461469752469614,0.44156254895617997,133
3148,3148,58,0.30893175980913556,0.5765424822319423,142
3149,3149,55,0.7260907371391256,0.10929968315794227,101
3150,3150,49,0.036797712197893545,0.8826666788196741,128
3151,3151,29,0.23533367039807054,0.6198790883220953,82
3152,3152,34,0.3403935993330655,0.8371763740939877,140
3153,3153,26,1.5138148445455122,0.048453060266595384,114
3154,3154,54,2.9513265005974034,0.192491230978237,111
3155,3155,38,0.2859897237958607,3.893549101232493,149
3156,3156,52,1.2160063327819404,1.8694922695116005,127
3157,3157,31,0.2521983086510608,1.114171776146994,107
3158,3158,62,1.7367044363425224,1.2939326613956241,132
3159,3159,59,2.32152381785448,0.04770007513681339,89
3160,3160,35,1.562668400390369,2.748281232091136,129
3161,3161,63,0.07777205456075077,1.822382545923813,117
3162,3162,43,0.09117927720669046,2.384811056549292,96
3163,3163,34,2.0264823409101074,0.3322142872949603,121
3164,3164,33,1.5239985758135541,0.8143827967583585,91
3165,3165,36,0.7181899411120587,0.9528601388003737,95
3166,3166,58,1.603251235531322,0.8462909221645583,75
3167,3167,27,1.5230635054444839,1.7135317523255675,112
3168,3168,32,0.17152460353955798,1.6444669329361887,111
3169,3169,21,0.35766245453822143,0.44872409192601204,139
3170,3170,29,1.0964433425695128,0.28101068206878677,104
3171,3171,56,0.20014873386840232,2.683280302689941,78
3172,3172,43,1.113176746206996,1.9807943574746045,105
3173,3173,53,0.18453470454306842,0.24819247613978507,76
3174,3174,49,0.2525929353241299,1.3321091701978593,88
3175,3175,59,2.245096669051341,0.26200213261629807,117
3176,3176,32,1.8110302979761275,0.20228843971781793,106
3177,3177,56,0.675015316000953,0.425415212571,107
3178,3178,60,0.4467281157329569,4.391025881057103,124
3179,3179,45,0.6048300259656102,0.4060703014129274,91
3180,3180,49,0.15330680840944602,0.0839137882430117,100
3181,3181,20,2.205054286091091,3.8329580083862345,124
3182,3182,26,1.0691165110581782,0.03189328947970809,135
3183,3183,25,0.05241802615269633,1.3049489072193972,144
3184,3184,34,1.9563800266302813,1.086502734252932,115
3185,3185,61,1.0190048888376784,1.8114287032456526,108
3186,3186,37,0.00300522481833543,0.7851463484609782,124
3187,3187,38,0.20006018365182227,0.48301392994869297,102
3188,3188,39,0.3541911063224478,3.326826652448481,80
3189,3189,31,3.168044740767698,1.787063350993264,147
3190,3190,63,0.055185095642630556,1.4072775191507818,131
3191,3191,24,0.0004163383249326479,0.0024808062165385266,102
3192,3192,50,0.6443391057077129,0.7177519534447496,121
3193,3193,49,2.3802002920440706,2.629127395512076,142
3194,3194,50,1.2909430304282088,1.8129824396654706,91
3195,3195,39,0.5173742698828233,0.9555472460508624,111
3196,3196,37,0.17769676218335168,1.0132632643294197,136
3197,3197,26,0.9238162147750241,0.20959111877938677,107
3198,3198,27,0.6289948253368153,2.995099390830756,131
3199,3199,53,5.168048111019463,0.6006257841536329,105
3200,3200,37,0.7674790238673699,0.27655550613985314,129
3201,3201,26,0.6353491869390376,0.0757478900442831,114
3202,3202,32,0.3274780351479978,0.7978357581104158,122
3203,3203,27,0.0029976865561142526,0.7674670905851944,98
3204,3204,25,2.4717387156706603,0.5283690092192463,90
3205,3205,49,2.3245331047967372,0.06039326900313863,139
3206,3206,33,1.0521654871556902,0.12474588823247386,85
3207,3207,33,1.475805909919872,0.6847857938353388,142
3208,3208,22,0.36818408487785914,0.11896967905314677,109
3209,3209,46,4.722772698430223,1.679600397116314,139
3210,3210,57,0.4866509906241214,0.5370476246561644,132
3211,3211,20,0.2998725455731728,0.2753061296609175,125
3212,3212,32,2.5708237322247673,0.1410025961193963,126
3213,3213,48,1.1297410410290838,0.6827473517979534,80
3214,3214,64,0.1914536168780206,0.8964219631233625,87
3215,3215,38,0.7047148108406275,1.699595100297022,124
3216,3216,61,1.3556857828994857,0.06709700378563768,75
3217,3217,33,0.3667389501343848,0.5968476824979976,94
3218,3218,52,0.9768648331594864,4.209530665633226,140
3219,3219,46,1.8943480659299938,1.1193230278606479,141
3220,3220,55,0.9391205069210862,0.9362176516509192,115
3221,3221,59,0.6207684298738522,0.10175901249652512,83
3222,3222,45,0.009997304226867723,1.406907126285692,99
3223,3223,51,0.1733056928469896,0.27066512708072965,139
3224,3224,38,0.3228440532123748,0.010843893683149933,111
3225,3225,43,0.33644653900254207,2.5306465600188037,115
3226,3226,49,1.0114952961050996,1.9468749277514648,84
3227,3227,49,0.0840625613746691,0.3139290919170675,77
3228,3228,56,0.32117207533884473,1.9607819547250176,78
3229,3229,26,0.054979044443914306,0.09177670193955634,126
3230,3230,63,0.14085146010139762,0.6957682968252789,121
3231,3231,30,1.6372208249014515,0.017577724770744742,127
3232,3232,64,2.2309654364588187,0.2723898368353208,103
3233,3233,31,0.711397431844376,0.7514041563417594,138
3234,3234,63,0.6181805643869422,0.39451964436006515,121
3235,3235,48,0.7531180589294886,2.5726091690963826,77
3236,3236,51,3.190851636027184,0.9787267119264497,130
3237,3237,35,0.4678686981966278,3.0221183687311357,94
3238,3238,29,0.9861474940334547,0.3607494949471267,88
3239,3239,55,0.9214824623335356,0.04422190705786311,108
3240,3240,36,1.2468029961995797,1.6815206309476831,78
3241,3241,24,1.3982711424943575,3.176810215540515,127
3242,3242,62,1.0150807354714977,0.8794969624994294,111
3243,3243,54,0.530574195862117,0.3887298589849096,143
3244,3244,40,0.6254847151569348,0.24557444672689807,120
3245,3245,37,1.5615616493809266,0.1058730015412625,120
3246,3246,59,0.12213849817252861,0.24477090261394846,114
3247,3247,60,0.6700813318710424,0.3696708112385316,79
3248,3248,38,1.079829898337895,2.962053830427133,117
3249,3249,52,0.6234470207706948,1.0298811071838392,114
3250,3250,39,0.3986480003899543,1.7328686362766295,91
3251,3251,39,0.6946103604586262,1.0818784870803824,126
3252,3252,44,0.20194935852555665,1.8581341267762443,107
3253,3253,35,0.8388885861561846,0.5495991273686244,143
3254,3254,56,0.07121845794781986,0.9302917606004306,108
3255,3255,20,0.5022931075379465,0.8511063467660458,82
3256,3256,48,7.041662428966977,3.0226289831500206,121
3257,3257,45,1.7447125168377773,0.17110527979133272,118
3258,3258,58,0.8360505103377557,1.6410767946143408,106
3259,3259,31,1.5190813653692694,1.1411023102057547,78
3260,3260,33,0.6811242901572572,0.6623637077933946,81
3261,3261,64,0.3279044669250352,1.214317979429804,116
3262,3262,20,0.0677022782654011,0.7426250827984802,99
3263,3263,32,0.3060973420045565,2.246076312427624,96
3264,3264,39,1.5278939946333958,1.0601327275025403,85
3265,3265,63,0.6521893239056833,0.15436945265209762,146
3266,3266,64,2.9224661451127014,0.6923889289371414,122
3267,3267,24,0.8052572358779839,0.8881730413121202,117
3268,3268,22,1.5351045772835261,2.6050553247139123,129
3269,3269,62,0.2741430833592995,0.5727051117536425,105
3270,3270,55,1.04031778211607,2.5461381440043116,103
3271,3271,28,0.4541873756461764,0.6046710684660875,80
3272,3272,26,0.008895513322951862,0.7853735189866898,85
3273,3273,36,0.11566600268619354,0.3097555062812957,113
3274,3274,33,0.9982979930986704,0.8025105612263431,115
3275,3275,36,0.38972069370921214,1.184277320766065,84
3276,3276,33,3.2513912857830967,0.642528585363809,84
3277,3277,43,1.0999981530205731,1.0054161001127888,117
